ISIN,Risk_Stripe
ISIN14617,Stripe 0
ISIN14618,Stripe 0
ISIN14619,Stripe 0
ISIN14620,Stripe 0
ISIN14621,Stripe 0
ISIN14622,Stripe 0
ISIN14623,Stripe 0
ISIN14624,Stripe 0
ISIN14625,Stripe 0
ISIN14626,Stripe 0
ISIN14627,Stripe 0
ISIN14628,Stripe 0
ISIN14629,Stripe 0
ISIN14630,Stripe 0
ISIN14631,Stripe 0
ISIN14632,Stripe 0
ISIN14633,Stripe 0
ISIN14634,Stripe 0
ISIN14635,Stripe 0
ISIN14636,Stripe 0
ISIN14637,Stripe 0
ISIN14638,Stripe 0
ISIN14639,Stripe 0
ISIN14640,Stripe 0
ISIN14641,Stripe 0
ISIN14642,Stripe 0
ISIN14643,Stripe 0
ISIN14644,Stripe 0
ISIN14645,Stripe 0
ISIN14646,Stripe 0
ISIN14647,Stripe 0
ISIN14648,Stripe 0
ISIN14649,Stripe 0
ISIN14650,Stripe 0
ISIN14651,Stripe 0
ISIN14652,Stripe 0
ISIN14653,Stripe 0
ISIN14654,Stripe 0
ISIN14655,Stripe 0
ISIN14656,Stripe 0
ISIN14657,Stripe 0
ISIN14658,Stripe 0
ISIN14659,Stripe 0
ISIN14660,Stripe 0
ISIN14661,Stripe 0
ISIN14662,Stripe 0
ISIN14663,Stripe 0
ISIN14664,Stripe 0
ISIN14665,Stripe 0
ISIN14666,Stripe 0
ISIN14667,Stripe 0
ISIN14668,Stripe 0
ISIN14669,Stripe 0
ISIN14670,Stripe 0
ISIN14671,Stripe 0
ISIN14672,Stripe 0
ISIN14673,Stripe 0
ISIN14674,Stripe 0
ISIN14675,Stripe 0
ISIN14676,Stripe 0
ISIN14677,Stripe 0
ISIN14678,Stripe 0
ISIN14679,Stripe 0
ISIN14680,Stripe 0
ISIN14681,Stripe 0
ISIN14682,Stripe 0
ISIN14683,Stripe 0
ISIN14684,Stripe 0
ISIN14685,Stripe 0
ISIN14686,Stripe 0
ISIN14687,Stripe 0
ISIN14688,Stripe 0
ISIN14689,Stripe 0
ISIN14690,Stripe 0
ISIN14691,Stripe 0
ISIN14692,Stripe 0
ISIN14693,Stripe 0
ISIN14694,Stripe 0
ISIN14695,Stripe 0
ISIN14696,Stripe 0
ISIN14697,Stripe 0
ISIN14698,Stripe 0
ISIN14699,Stripe 0
ISIN14700,Stripe 0
ISIN14701,Stripe 0
ISIN14702,Stripe 0
ISIN14703,Stripe 0
ISIN14704,Stripe 0
ISIN14705,Stripe 0
ISIN14706,Stripe 0
ISIN14707,Stripe 0
ISIN14708,Stripe 0
ISIN14709,Stripe 0
ISIN14710,Stripe 0
ISIN14711,Stripe 0
ISIN14712,Stripe 0
ISIN14713,Stripe 0
ISIN14714,Stripe 0
ISIN14715,Stripe 0
ISIN14716,Stripe 0
ISIN14717,Stripe 0
ISIN14718,Stripe 0
ISIN14719,Stripe 0
ISIN14720,Stripe 0
ISIN14721,Stripe 0
ISIN14722,Stripe 0
ISIN14723,Stripe 0
ISIN14724,Stripe 0
ISIN14725,Stripe 0
ISIN14726,Stripe 0
ISIN14727,Stripe 0
ISIN14728,Stripe 0
ISIN14729,Stripe 0
ISIN14730,Stripe 0
ISIN14731,Stripe 0
ISIN14732,Stripe 0
ISIN14733,Stripe 0
ISIN14734,Stripe 0
ISIN14735,Stripe 0
ISIN14736,Stripe 0
ISIN14737,Stripe 0
ISIN14738,Stripe 0
ISIN14739,Stripe 0
ISIN14740,Stripe 0
ISIN14741,Stripe 0
ISIN14742,Stripe 0
ISIN14743,Stripe 0
ISIN14744,Stripe 0
ISIN14745,Stripe 0
ISIN14746,Stripe 0
ISIN14747,Stripe 0
ISIN14748,Stripe 0
ISIN14753,Stripe 0
ISIN14766,Stripe 0
ISIN14768,Stripe 0
ISIN14797,Stripe 2
ISIN14798,Stripe 0
ISIN14799,Stripe 0
ISIN14800,Stripe 0
ISIN14801,Stripe 5
ISIN14802,Stripe 5
ISIN14803,Stripe 5
ISIN14804,Stripe 5
ISIN14805,Stripe 2
ISIN14806,Stripe 2
ISIN14807,Stripe 5
ISIN14808,Stripe 5
ISIN14809,Stripe 5
ISIN14810,Stripe 1
ISIN14811,Stripe 0
ISIN14812,Stripe 5
ISIN14813,Stripe 5
ISIN14814,Stripe 5
ISIN14815,Stripe 5
ISIN14816,Stripe 5
ISIN14819,Stripe 5
ISIN14823,Stripe 5
ISIN14824,Stripe 5
ISIN14828,Stripe 5
ISIN14832,Stripe 5
ISIN14833,Stripe 5
ISIN14834,Stripe 5
ISIN14835,Stripe 5
ISIN14836,Stripe 5
ISIN14837,Stripe 5
ISIN14838,Stripe 5
ISIN14839,Stripe 5
ISIN14840,Stripe 5
ISIN14841,Stripe 5
ISIN14842,Stripe 5
ISIN14843,Stripe 5
ISIN14844,Stripe 5
ISIN14845,Stripe 5
ISIN14846,Stripe 5
ISIN14847,Stripe 5
ISIN14848,Stripe 5
ISIN14849,Stripe 5
ISIN14850,Stripe 5
ISIN14851,Stripe 5
ISIN14852,Stripe 5
ISIN14856,Stripe 0
ISIN14857,Stripe 0
ISIN14858,Stripe 0
ISIN14859,Stripe 0
ISIN14860,Stripe 0
ISIN14861,Stripe 0
ISIN14862,Stripe 0
ISIN14863,Stripe 0
ISIN14864,Stripe 0
ISIN14865,Stripe 0
ISIN14866,Stripe 0
ISIN14867,Stripe 0
ISIN14868,Stripe 5
ISIN14869,Stripe 5
ISIN14870,Stripe 5
ISIN14871,Stripe 5
ISIN14872,Stripe 5
ISIN14873,Stripe 5
ISIN14874,Stripe 5
ISIN14875,Stripe 0
ISIN14876,Stripe 0
ISIN14877,Stripe 0
ISIN14878,Stripe 0
ISIN14879,Stripe 0
ISIN14880,Stripe 0
ISIN14881,Stripe 0
ISIN14882,Stripe 0
ISIN14883,Stripe 0
ISIN14884,Stripe 0
ISIN14885,Stripe 0
ISIN14886,Stripe 0
ISIN14887,Stripe 0
ISIN14888,Stripe 0
ISIN14889,Stripe 0
ISIN14893,Stripe 0
ISIN14894,Stripe 0
ISIN14895,Stripe 0
ISIN14896,Stripe 0
ISIN14897,Stripe 0
ISIN14898,Stripe 0
ISIN14899,Stripe 0
ISIN14900,Stripe 0
ISIN14901,Stripe 0
ISIN14902,Stripe 0
ISIN14903,Stripe 0
ISIN14904,Stripe 0
ISIN14905,Stripe 0
ISIN14906,Stripe 0
ISIN14907,Stripe 0
ISIN14908,Stripe 0
ISIN14909,Stripe 0
ISIN14910,Stripe 0
ISIN14911,Stripe 4
ISIN14912,Stripe 4
ISIN14913,Stripe 4
ISIN14914,Stripe 4
ISIN14915,Stripe 4
ISIN14916,Stripe 2
ISIN14917,Stripe 2
ISIN14918,Stripe 2
ISIN14919,Stripe 2
ISIN14920,Stripe 2
ISIN14921,Stripe 2
ISIN14922,Stripe 2
ISIN14923,Stripe 5
ISIN14924,Stripe 2
ISIN14925,Stripe 4
ISIN14926,Stripe 4
ISIN14927,Stripe 4
ISIN14931,Stripe 5
ISIN14934,Stripe 6
ISIN14935,Stripe 6
ISIN14936,Stripe 6
ISIN14937,Stripe 6
ISIN14938,Stripe 6
ISIN14939,Stripe 6
ISIN14940,Stripe 2
ISIN14941,Stripe 8
ISIN14942,Stripe 8
ISIN14943,Stripe 2
ISIN14944,Stripe 2
ISIN14945,Stripe 2
ISIN14946,Stripe 2
ISIN14947,Stripe 2
ISIN14948,Stripe 2
ISIN14949,Stripe 2
ISIN14950,Stripe 2
ISIN14951,Stripe 4
ISIN14952,Stripe 4
ISIN14953,Stripe 4
ISIN14954,Stripe 4
ISIN14955,Stripe 4
ISIN14956,Stripe 2
ISIN14957,Stripe 2
ISIN14958,Stripe 0
ISIN14959,Stripe 2
ISIN14960,Stripe 6
ISIN14961,Stripe 6
ISIN14962,Stripe 6
ISIN14963,Stripe 6
ISIN14964,Stripe 4
ISIN14965,Stripe 1
ISIN14966,Stripe 5
ISIN14967,Stripe 0
ISIN14968,Stripe 0
ISIN14969,Stripe 5
ISIN14970,Stripe 5
ISIN14971,Stripe 4
ISIN14972,Stripe 0
ISIN14973,Stripe 4
ISIN14974,Stripe 4
ISIN14975,Stripe 4
ISIN14976,Stripe 4
ISIN14977,Stripe 10
ISIN14980,Stripe 1
ISIN14981,Stripe 3
ISIN14982,Stripe 3
ISIN14983,Stripe 3
ISIN14984,Stripe 2
ISIN14985,Stripe 2
ISIN14986,Stripe 4
ISIN14987,Stripe 4
ISIN14989,Stripe 2
ISIN14990,Stripe 0
ISIN14991,Stripe 0
ISIN14992,Stripe 0
ISIN14993,Stripe 8
ISIN14994,Stripe 8
ISIN14995,Stripe 4
ISIN14996,Stripe 4
ISIN14997,Stripe 2
ISIN14998,Stripe 2
ISIN14999,Stripe 2
ISIN15000,Stripe 2
ISIN15001,Stripe 2
ISIN15002,Stripe 2
ISIN15003,Stripe 2
ISIN15004,Stripe 2
ISIN15005,Stripe 4
ISIN15006,Stripe 4
ISIN15007,Stripe 4
ISIN15008,Stripe 4
ISIN15009,Stripe 4
ISIN15010,Stripe 0
ISIN15011,Stripe 0
ISIN15012,Stripe 0
ISIN15013,Stripe 4
ISIN15014,Stripe 2
ISIN15015,Stripe 2
ISIN15016,Stripe 2
ISIN15017,Stripe 2
ISIN15018,Stripe 2
ISIN15019,Stripe 2
ISIN15020,Stripe 2
ISIN15021,Stripe 2
ISIN15022,Stripe 2
ISIN15023,Stripe 2
ISIN15024,Stripe 2
ISIN15025,Stripe 0
ISIN15026,Stripe 8
ISIN15027,Stripe 2
ISIN15028,Stripe 0
ISIN15029,Stripe 0
ISIN15030,Stripe 0
ISIN15031,Stripe 0
ISIN15032,Stripe 0
ISIN15033,Stripe 0
ISIN15034,Stripe 0
ISIN15035,Stripe 0
ISIN15036,Stripe 2
ISIN15037,Stripe 2
ISIN15040,Stripe 6
ISIN15041,Stripe 6
ISIN15048,Stripe 2
ISIN15049,Stripe 2
ISIN15050,Stripe 2
ISIN15051,Stripe 4
ISIN15052,Stripe 4
ISIN15053,Stripe 4
ISIN15054,Stripe 4
ISIN15055,Stripe 4
ISIN15056,Stripe 4
ISIN15057,Stripe 1
ISIN15058,Stripe 1
ISIN15059,Stripe 1
ISIN15060,Stripe 1
ISIN15061,Stripe 1
ISIN15062,Stripe 1
ISIN15064,Stripe 0
ISIN15065,Stripe 0
ISIN15066,Stripe 0
ISIN15067,Stripe 0
ISIN15068,Stripe 0
ISIN15069,Stripe 2
ISIN15070,Stripe 2
ISIN15071,Stripe 2
ISIN15072,Stripe 5
ISIN15073,Stripe 5
ISIN15074,Stripe 5
ISIN15075,Stripe 0
ISIN15076,Stripe 0
ISIN15077,Stripe 2
ISIN15078,Stripe 0
ISIN15079,Stripe 0
ISIN15080,Stripe 2
ISIN15081,Stripe 2
ISIN15082,Stripe 2
ISIN15083,Stripe 4
ISIN15086,Stripe 3
ISIN15087,Stripe 3
ISIN15088,Stripe 3
ISIN15089,Stripe 2
ISIN15090,Stripe 5
ISIN15091,Stripe 5
ISIN15094,Stripe 5
ISIN15099,Stripe 4
ISIN15102,Stripe 0
ISIN15103,Stripe 0
ISIN15104,Stripe 0
ISIN15105,Stripe 2
ISIN15106,Stripe 4
ISIN15107,Stripe 4
ISIN15108,Stripe 4
ISIN15109,Stripe 2
ISIN15110,Stripe 2
ISIN15111,Stripe 2
ISIN15112,Stripe 2
ISIN15113,Stripe 2
ISIN15114,Stripe 2
ISIN15115,Stripe 2
ISIN15116,Stripe 2
ISIN15117,Stripe 2
ISIN15118,Stripe 2
ISIN15119,Stripe 2
ISIN15120,Stripe 2
ISIN15121,Stripe 2
ISIN15122,Stripe 2
ISIN15123,Stripe 2
ISIN15124,Stripe 2
ISIN15125,Stripe 2
ISIN15126,Stripe 2
ISIN15127,Stripe 2
ISIN15128,Stripe 2
ISIN15129,Stripe 2
ISIN15130,Stripe 2
ISIN15131,Stripe 2
ISIN15132,Stripe 2
ISIN15133,Stripe 2
ISIN15134,Stripe 2
ISIN15135,Stripe 2
ISIN15136,Stripe 5
ISIN15137,Stripe 4
ISIN15138,Stripe 4
ISIN15139,Stripe 2
ISIN15140,Stripe 2
ISIN15141,Stripe 2
ISIN15142,Stripe 2
ISIN15143,Stripe 2
ISIN15144,Stripe 2
ISIN15145,Stripe 2
ISIN15146,Stripe 2
ISIN15147,Stripe 2
ISIN15148,Stripe 2
ISIN15149,Stripe 2
ISIN15150,Stripe 2
ISIN15151,Stripe 2
ISIN15152,Stripe 2
ISIN15153,Stripe 2
ISIN15154,Stripe 2
ISIN15155,Stripe 2
ISIN15156,Stripe 2
ISIN15157,Stripe 2
ISIN15158,Stripe 2
ISIN15159,Stripe 2
ISIN15160,Stripe 2
ISIN15161,Stripe 2
ISIN15162,Stripe 2
ISIN15164,Stripe 2
ISIN15167,Stripe 2
ISIN15168,Stripe 2
ISIN15169,Stripe 2
ISIN15170,Stripe 2
ISIN15171,Stripe 2
ISIN15172,Stripe 2
ISIN15173,Stripe 2
ISIN15174,Stripe 2
ISIN15175,Stripe 2
ISIN15176,Stripe 2
ISIN15177,Stripe 2
ISIN15178,Stripe 2
ISIN15179,Stripe 2
ISIN15180,Stripe 2
ISIN15181,Stripe 2
ISIN15182,Stripe 2
ISIN15183,Stripe 2
ISIN15184,Stripe 2
ISIN15185,Stripe 2
ISIN15186,Stripe 2
ISIN15187,Stripe 6
ISIN15188,Stripe 6
ISIN15189,Stripe 6
ISIN15190,Stripe 6
ISIN15191,Stripe 6
ISIN15192,Stripe 6
ISIN15193,Stripe 6
ISIN15194,Stripe 6
ISIN15195,Stripe 4
ISIN15196,Stripe 4
ISIN15200,Stripe 2
ISIN15201,Stripe 2
ISIN15202,Stripe 2
ISIN15203,Stripe 2
ISIN15204,Stripe 2
ISIN15205,Stripe 4
ISIN15206,Stripe 4
ISIN15207,Stripe 4
ISIN15208,Stripe 4
ISIN15209,Stripe 4
ISIN15210,Stripe 2
ISIN15211,Stripe 4
ISIN15212,Stripe 4
ISIN15213,Stripe 4
ISIN15214,Stripe 4
ISIN15215,Stripe 4
ISIN15216,Stripe 4
ISIN15217,Stripe 5
ISIN15265,Stripe 0
ISIN15277,Stripe 3
ISIN15280,Stripe 3
ISIN15281,Stripe 3
ISIN15282,Stripe 3
ISIN15283,Stripe 3
ISIN15284,Stripe 3
ISIN15285,Stripe 3
ISIN15286,Stripe 3
ISIN15289,Stripe 3
ISIN15290,Stripe 3
ISIN15307,Stripe 3
ISIN15418,Stripe 3
ISIN15419,Stripe 3
ISIN15444,Stripe 0
ISIN15452,Stripe 3
ISIN15467,Stripe 3
ISIN15475,Stripe 3
ISIN15476,Stripe 3
ISIN15477,Stripe 3
ISIN15478,Stripe 3
ISIN15479,Stripe 3
ISIN15480,Stripe 3
ISIN15481,Stripe 3
ISIN15482,Stripe 3
ISIN15483,Stripe 3
ISIN15484,Stripe 3
ISIN15485,Stripe 3
ISIN15486,Stripe 3
ISIN15487,Stripe 3
ISIN15488,Stripe 3
ISIN15489,Stripe 3
ISIN15490,Stripe 3
ISIN15491,Stripe 3
ISIN15492,Stripe 3
ISIN15493,Stripe 3
ISIN15494,Stripe 3
ISIN15495,Stripe 3
ISIN15550,Stripe 3
ISIN15551,Stripe 3
ISIN15552,Stripe 3
ISIN15553,Stripe 3
ISIN15554,Stripe 3
ISIN15555,Stripe 3
ISIN15556,Stripe 3
ISIN15557,Stripe 3
ISIN15558,Stripe 3
ISIN15559,Stripe 3
ISIN15560,Stripe 3
ISIN15561,Stripe 3
ISIN15562,Stripe 3
ISIN15563,Stripe 3
ISIN15564,Stripe 3
ISIN15565,Stripe 3
ISIN15566,Stripe 3
ISIN15633,Stripe 2
ISIN15634,Stripe 2
ISIN15635,Stripe 2
ISIN15636,Stripe 2
ISIN15637,Stripe 2
ISIN15638,Stripe 6
ISIN15639,Stripe 2
ISIN15640,Stripe 4
ISIN15641,Stripe 2
ISIN15642,Stripe 2
ISIN15643,Stripe 0
ISIN15644,Stripe 2
ISIN15645,Stripe 2
ISIN15646,Stripe 2
ISIN15647,Stripe 6
ISIN15648,Stripe 6
ISIN15649,Stripe 2
ISIN15650,Stripe 2
ISIN15651,Stripe 2
ISIN15652,Stripe 6
ISIN15653,Stripe 6
ISIN15654,Stripe 8
ISIN15655,Stripe 2
ISIN15656,Stripe 2
ISIN15657,Stripe 4
ISIN15658,Stripe 4
ISIN15659,Stripe 6
ISIN15660,Stripe 6
ISIN15661,Stripe 6
ISIN15662,Stripe 6
ISIN15663,Stripe 2
ISIN15664,Stripe 1
ISIN15665,Stripe 1
ISIN15666,Stripe 1
ISIN15667,Stripe 1
ISIN15668,Stripe 1
ISIN15670,Stripe 1
ISIN15671,Stripe 1
ISIN15675,Stripe 1
ISIN15676,Stripe 1
ISIN15677,Stripe 1
ISIN15678,Stripe 1
ISIN15679,Stripe 1
ISIN15681,Stripe 1
ISIN15682,Stripe 1
ISIN15683,Stripe 1
ISIN15684,Stripe 1
ISIN15685,Stripe 1
ISIN15686,Stripe 1
ISIN15687,Stripe 1
ISIN15688,Stripe 1
ISIN15689,Stripe 1
ISIN15690,Stripe 1
ISIN15691,Stripe 1
ISIN15693,Stripe 1
ISIN15694,Stripe 1
ISIN15696,Stripe 1
ISIN15701,Stripe 8
ISIN15703,Stripe 0
ISIN15704,Stripe 0
ISIN15705,Stripe 0
ISIN15706,Stripe 0
ISIN15707,Stripe 0
ISIN15708,Stripe 0
ISIN15709,Stripe 0
ISIN15710,Stripe 0
ISIN15711,Stripe 0
ISIN15712,Stripe 0
ISIN15713,Stripe 0
ISIN15714,Stripe 0
ISIN15715,Stripe 0
ISIN15716,Stripe 0
ISIN15717,Stripe 0
ISIN15718,Stripe 0
ISIN15719,Stripe 0
ISIN15720,Stripe 0
ISIN15721,Stripe 0
ISIN15722,Stripe 0
ISIN15723,Stripe 0
ISIN15726,Stripe 4
ISIN15727,Stripe 4
ISIN15728,Stripe 4
ISIN15729,Stripe 4
ISIN15730,Stripe 4
ISIN15731,Stripe 4
ISIN15732,Stripe 2
ISIN15733,Stripe 8
ISIN15734,Stripe 8
ISIN15735,Stripe 2
ISIN15736,Stripe 2
ISIN15737,Stripe 4
ISIN15738,Stripe 1
ISIN15739,Stripe 1
ISIN15740,Stripe 0
ISIN15741,Stripe 0
ISIN15742,Stripe 0
ISIN15743,Stripe 0
ISIN15744,Stripe 0
ISIN15745,Stripe 0
ISIN15746,Stripe 0
ISIN15747,Stripe 0
ISIN15748,Stripe 0
ISIN15749,Stripe 0
ISIN15750,Stripe 0
ISIN15751,Stripe 0
ISIN15752,Stripe 0
ISIN15753,Stripe 0
ISIN15754,Stripe 0
ISIN15755,Stripe 0
ISIN15756,Stripe 0
ISIN15757,Stripe 0
ISIN15758,Stripe 0
ISIN15759,Stripe 0
ISIN15760,Stripe 0
ISIN15761,Stripe 0
ISIN15762,Stripe 0
ISIN15763,Stripe 0
ISIN15764,Stripe 0
ISIN15765,Stripe 0
ISIN15766,Stripe 0
ISIN15767,Stripe 0
ISIN15768,Stripe 0
ISIN15769,Stripe 0
ISIN15770,Stripe 0
ISIN15771,Stripe 0
ISIN15772,Stripe 0
ISIN15773,Stripe 0
ISIN15774,Stripe 0
ISIN15775,Stripe 0
ISIN15776,Stripe 0
ISIN15777,Stripe 0
ISIN15778,Stripe 0
ISIN15779,Stripe 0
ISIN15780,Stripe 0
ISIN15781,Stripe 0
ISIN15782,Stripe 0
ISIN15783,Stripe 0
ISIN15784,Stripe 0
ISIN15785,Stripe 0
ISIN15786,Stripe 0
ISIN15787,Stripe 0
ISIN15788,Stripe 0
ISIN15789,Stripe 0
ISIN15790,Stripe 0
ISIN15791,Stripe 0
ISIN15792,Stripe 0
ISIN15794,Stripe 0
ISIN15795,Stripe 0
ISIN15796,Stripe 0
ISIN15797,Stripe 0
ISIN15798,Stripe 0
ISIN15799,Stripe 0
ISIN15800,Stripe 0
ISIN15801,Stripe 0
ISIN15802,Stripe 0
ISIN15803,Stripe 0
ISIN15804,Stripe 0
ISIN15805,Stripe 0
ISIN15806,Stripe 0
ISIN15807,Stripe 0
ISIN15808,Stripe 0
ISIN15809,Stripe 0
ISIN15810,Stripe 0
ISIN15811,Stripe 0
ISIN15812,Stripe 0
ISIN15813,Stripe 0
ISIN15814,Stripe 0
ISIN15815,Stripe 0
ISIN15816,Stripe 0
ISIN15817,Stripe 0
ISIN15818,Stripe 0
ISIN15819,Stripe 0
ISIN15820,Stripe 0
ISIN15821,Stripe 0
ISIN15822,Stripe 0
ISIN15823,Stripe 0
ISIN15824,Stripe 0
ISIN15825,Stripe 0
ISIN15826,Stripe 0
ISIN15827,Stripe 0
ISIN15828,Stripe 0
ISIN15829,Stripe 0
ISIN15830,Stripe 0
ISIN15831,Stripe 0
ISIN15832,Stripe 0
ISIN15833,Stripe 0
ISIN15834,Stripe 0
ISIN15835,Stripe 0
ISIN15836,Stripe 0
ISIN15837,Stripe 0
ISIN15838,Stripe 0
ISIN15839,Stripe 0
ISIN15840,Stripe 0
ISIN15841,Stripe 0
ISIN15842,Stripe 0
ISIN15843,Stripe 0
ISIN15844,Stripe 0
ISIN15845,Stripe 0
ISIN15846,Stripe 0
ISIN15847,Stripe 0
ISIN15848,Stripe 0
ISIN15849,Stripe 0
ISIN15850,Stripe 0
ISIN15851,Stripe 0
ISIN15852,Stripe 0
ISIN15853,Stripe 0
ISIN15854,Stripe 0
ISIN15855,Stripe 0
ISIN15856,Stripe 0
ISIN15857,Stripe 0
ISIN15858,Stripe 0
ISIN15859,Stripe 0
ISIN15860,Stripe 0
ISIN15861,Stripe 0
ISIN15862,Stripe 0
ISIN15863,Stripe 0
ISIN15864,Stripe 0
ISIN15865,Stripe 0
ISIN15867,Stripe 0
ISIN15868,Stripe 0
ISIN15869,Stripe 0
ISIN15870,Stripe 0
ISIN15871,Stripe 0
ISIN15872,Stripe 0
ISIN15873,Stripe 0
ISIN15874,Stripe 0
ISIN15875,Stripe 0
ISIN15876,Stripe 0
ISIN15877,Stripe 0
ISIN15878,Stripe 0
ISIN15879,Stripe 0
ISIN15880,Stripe 0
ISIN15881,Stripe 0
ISIN15882,Stripe 0
ISIN15883,Stripe 0
ISIN15884,Stripe 0
ISIN15885,Stripe 0
ISIN15886,Stripe 0
ISIN15887,Stripe 0
ISIN15888,Stripe 0
ISIN15890,Stripe 0
ISIN15891,Stripe 0
ISIN15892,Stripe 0
ISIN15893,Stripe 0
ISIN15894,Stripe 0
ISIN15895,Stripe 0
ISIN15896,Stripe 0
ISIN15897,Stripe 0
ISIN15898,Stripe 0
ISIN15899,Stripe 0
ISIN15902,Stripe 0
ISIN15903,Stripe 0
ISIN15904,Stripe 0
ISIN15905,Stripe 0
ISIN15906,Stripe 0
ISIN15907,Stripe 0
ISIN15908,Stripe 0
ISIN15909,Stripe 0
ISIN15910,Stripe 0
ISIN15911,Stripe 0
ISIN15912,Stripe 0
ISIN15913,Stripe 0
ISIN15914,Stripe 0
ISIN15915,Stripe 0
ISIN15916,Stripe 0
ISIN15917,Stripe 0
ISIN15918,Stripe 0
ISIN15919,Stripe 0
ISIN15920,Stripe 0
ISIN15921,Stripe 0
ISIN15922,Stripe 0
ISIN15923,Stripe 0
ISIN15924,Stripe 0
ISIN15926,Stripe 0
ISIN15927,Stripe 0
ISIN15928,Stripe 0
ISIN15929,Stripe 0
ISIN15930,Stripe 0
ISIN15931,Stripe 0
ISIN15932,Stripe 0
ISIN15933,Stripe 0
ISIN15934,Stripe 0
ISIN15935,Stripe 0
ISIN15936,Stripe 0
ISIN15937,Stripe 0
ISIN15938,Stripe 0
ISIN15939,Stripe 0
ISIN15940,Stripe 0
ISIN15941,Stripe 0
ISIN15942,Stripe 0
ISIN15943,Stripe 4
ISIN15945,Stripe 4
ISIN15946,Stripe 4
ISIN15947,Stripe 4
ISIN15948,Stripe 4
ISIN15949,Stripe 4
ISIN15950,Stripe 4
ISIN15951,Stripe 4
ISIN15952,Stripe 8
ISIN15953,Stripe 8
ISIN15954,Stripe 2
ISIN15955,Stripe 0
ISIN15956,Stripe 0
ISIN15957,Stripe 2
ISIN15958,Stripe 2
ISIN15959,Stripe 2
ISIN15960,Stripe 2
ISIN15961,Stripe 2
ISIN15962,Stripe 2
ISIN15963,Stripe 4
ISIN15964,Stripe 2
ISIN15965,Stripe 2
ISIN15966,Stripe 2
ISIN15967,Stripe 2
ISIN15968,Stripe 2
ISIN15969,Stripe 2
ISIN15970,Stripe 2
ISIN15973,Stripe 2
ISIN15974,Stripe 0
ISIN15975,Stripe 2
ISIN15976,Stripe 2
ISIN15981,Stripe 5
ISIN15984,Stripe 2
ISIN15985,Stripe 2
ISIN15986,Stripe 2
ISIN15988,Stripe 2
ISIN15991,Stripe 0
ISIN15992,Stripe 0
ISIN15993,Stripe 0
ISIN15994,Stripe 0
ISIN15995,Stripe 0
ISIN15996,Stripe 0
ISIN15997,Stripe 0
ISIN15998,Stripe 0
ISIN15999,Stripe 0
ISIN16000,Stripe 0
ISIN16005,Stripe 4
ISIN16006,Stripe 4
ISIN16030,Stripe 2
ISIN16031,Stripe 2
ISIN16032,Stripe 2
ISIN16035,Stripe 1
ISIN16036,Stripe 3
ISIN16037,Stripe 3
ISIN16038,Stripe 1
ISIN16039,Stripe 1
ISIN16040,Stripe 1
ISIN16041,Stripe 3
ISIN16042,Stripe 2
ISIN16043,Stripe 2
ISIN16045,Stripe 0
ISIN16046,Stripe 0
ISIN16047,Stripe 0
ISIN16048,Stripe 0
ISIN16049,Stripe 0
ISIN16050,Stripe 0
ISIN16051,Stripe 0
ISIN16052,Stripe 2
ISIN16053,Stripe 2
ISIN16054,Stripe 2
ISIN16055,Stripe 2
ISIN16056,Stripe 2
ISIN16057,Stripe 2
ISIN16058,Stripe 2
ISIN16059,Stripe 2
ISIN16060,Stripe 4
ISIN16061,Stripe 4
ISIN16062,Stripe 4
ISIN16063,Stripe 4
ISIN16064,Stripe 4
ISIN16065,Stripe 4
ISIN16066,Stripe 4
ISIN16068,Stripe 2
ISIN16069,Stripe 4
ISIN16070,Stripe 0
ISIN16071,Stripe 0
ISIN16072,Stripe 0
ISIN16073,Stripe 0
ISIN16074,Stripe 0
ISIN16075,Stripe 0
ISIN16076,Stripe 6
ISIN16077,Stripe 6
ISIN16078,Stripe 2
ISIN16079,Stripe 2
ISIN16080,Stripe 2
ISIN16081,Stripe 2
ISIN16082,Stripe 2
ISIN16083,Stripe 2
ISIN16084,Stripe 5
ISIN16086,Stripe 2
ISIN16088,Stripe 6
ISIN16089,Stripe 6
ISIN16091,Stripe 6
ISIN16092,Stripe 6
ISIN16093,Stripe 6
ISIN16094,Stripe 6
ISIN16095,Stripe 2
ISIN16096,Stripe 2
ISIN16097,Stripe 2
ISIN16098,Stripe 4
ISIN16099,Stripe 2
ISIN16100,Stripe 2
ISIN16101,Stripe 2
ISIN16102,Stripe 2
ISIN16103,Stripe 2
ISIN16104,Stripe 2
ISIN16105,Stripe 2
ISIN16106,Stripe 2
ISIN16107,Stripe 2
ISIN16108,Stripe 2
ISIN16109,Stripe 2
ISIN16110,Stripe 2
ISIN16111,Stripe 2
ISIN16112,Stripe 2
ISIN16113,Stripe 2
ISIN16116,Stripe 5
ISIN16117,Stripe 0
ISIN16118,Stripe 4
ISIN16119,Stripe 0
ISIN16120,Stripe 0
ISIN16121,Stripe 0
ISIN16122,Stripe 0
ISIN16123,Stripe 2
ISIN16124,Stripe 5
ISIN16125,Stripe 4
ISIN16126,Stripe 2
ISIN16127,Stripe 2
ISIN16128,Stripe 2
ISIN16129,Stripe 0
ISIN16130,Stripe 0
ISIN16131,Stripe 0
ISIN16132,Stripe 0
ISIN16133,Stripe 0
ISIN16134,Stripe 0
ISIN16135,Stripe 0
ISIN16136,Stripe 0
ISIN16137,Stripe 0
ISIN16138,Stripe 0
